district_id,reservoir_name,pct_full,pct_normal,asof_date,granularity,notes,source_url
mh_gadchiroli,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_gondia,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_jalgaon,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_kolhapur,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_mumbai,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_mumbai_suburban,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_nagpur,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_nandurbar,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_nashik,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_palghar,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_pune,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_raigad,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_ratnagiri,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_sangli,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_satara,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_sindhudurg,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_solapur,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_thane,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_wardha,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_washim,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
mh_yavatmal,,28.51,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Western Region = Gujarat+Maharashtra),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_anugul,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_balangir,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_baleshwar,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_bargarh,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_bhadrak,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_boudh,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_cuttack,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_deogarh,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_dhenkanal,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_gajapati,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_ganjam,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_jagatsinghapur,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_jajapur,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_jharsuguda,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_kalahandi,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_kandhamal,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_kendrapara,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_kendujhar,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_khordha,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_koraput,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_malkangiri,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_mayurbhanj,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_nabarangpur,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_nayagarh,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_nuapada,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_puri,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_rayagada,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_sambalpur,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_sonepur,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
od_sundargarh,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_amritsar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_barnala,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_bathinda,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_faridkot,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_fatehgarh_sahib,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_fazilka,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_ferozepur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_gurdaspur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_hoshiarpur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_jalandhar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_kapurthala,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_ludhiana,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_malerkotla,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_mansa,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_moga,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_pathankot,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_patiala,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_rupnagar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_s_a_s_nagar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_sangrur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_shahid_bhagat_singh_nagar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_sri_muktsar_sahib,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
pb_tarn_taran,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_ajmer,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_alwar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_banswara,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_baran,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_bharatpur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_bhilwara,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_bikaner,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_bundi,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_chittorgarh,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_churu,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_dausa,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_dholpur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_dungarpur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_ganganagar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_hanumangarh,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_jaipur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_jalore,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_jhalawar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_jhunjhunu,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_karauli,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_kota,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_nagaur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_pali,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_pratapgarh,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_rajsamand,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_sawai_madhopur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_sikar,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_sirohi,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_tonk,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
rj_udaipur,,30.58,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Northern Region = HP+Punjab+Rajasthan),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_ariyalur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_chengalpattu,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_chennai,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_coimbatore,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_cuddalore,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_dharmapuri,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_dindigul,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_erode,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_kallakurichi,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_kanchipuram,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_kanniyakumari,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_karur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_krishnagiri,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_madurai,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_mayiladuthurai,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_nagapattinam,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_namakkal,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_perambalur,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_pudukkottai,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_ramanathapuram,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
tn_ranipet,,20.76,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Southern Region = AP+Karnataka+Kerala+Tamil Nadu+Telangana),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
